,epoch-7
adjunct_island,0.441
anaphor_gender_agreement,0.622
anaphor_number_agreement,0.59
animate_subject_passive,0.519
animate_subject_trans,0.42745098039215684
causative,0.4380165289256198
complex_NP_island,0.508
coordinate_structure_constraint_complex_left_branch,0.486
coordinate_structure_constraint_object_extraction,0.5769230769230769
determiner_noun_agreement_1,0.613
determiner_noun_agreement_irregular_1,0.677
determiner_noun_agreement_with_adj_irregular_1,0.64
determiner_noun_agreement_with_adjective_1,0.574
distractor_agreement_relational_noun,0.5507246376811594
distractor_agreement_relative_clause,0.46965317919075145
drop_argument,0.4619164619164619
ellipsis_n_bar_1,0.447
ellipsis_n_bar_2,0.8379204892966361
existential_there_object_raising,0.509783728115345
existential_there_quantifiers_1,0.994475138121547
existential_there_quantifiers_2,0.747
existential_there_subject_raising,0.6724700761697497
expletive_it_object_raising,0.5374280230326296
inchoative,0.411543287327478
intransitive,0.33992094861660077
irregular_past_participle_adjectives,0.133
irregular_past_participle_verbs,0.843
irregular_plural_subject_verb_agreement_1,0.5525525525525525
irregular_plural_subject_verb_agreement_2,0.664
left_branch_island_echo_question,0.289
left_branch_island_simple_question,0.486
npi_present_1,0.897
npi_present_2,0.963
only_npi_licensor_present,1.0
only_npi_scope,0.127
passive_1,0.5939933259176863
passive_2,0.6161504424778761
principle_A_c_command,0.303
principle_A_case_1,0.95
principle_A_case_2,0.23919597989949748
principle_A_domain_1,1.0
principle_A_domain_2,0.589
principle_A_domain_3,0.505
principle_A_reconstruction,0.42311557788944726
regular_plural_subject_verb_agreement_1,0.6788124156545209
regular_plural_subject_verb_agreement_2,0.601
sentential_negation_npi_licensor_present,0.156
sentential_negation_npi_scope,0.485
sentential_subject_island,0.735
tough_vs_raising_1,0.416204217536071
tough_vs_raising_2,0.6043577981651376
transitive,0.5303030303030303
wh_island,0.333
wh_questions_object_gap,0.48739495798319327
wh_questions_subject_gap,0.71900826446281
wh_questions_subject_gap_long_distance,0.771
wh_vs_that_no_gap,0.656934306569343
wh_vs_that_no_gap_long_distance,0.846
wh_vs_that_with_gap,0.33695652173913043
wh_vs_that_with_gap_long_distance,0.169
