,epoch-9
adjunct_island,0.484
anaphor_gender_agreement,0.612
anaphor_number_agreement,0.56
animate_subject_passive,0.528
animate_subject_trans,0.42745098039215684
causative,0.4700413223140496
complex_NP_island,0.513
coordinate_structure_constraint_complex_left_branch,0.499
coordinate_structure_constraint_object_extraction,0.5448717948717948
determiner_noun_agreement_1,0.614
determiner_noun_agreement_irregular_1,0.649
determiner_noun_agreement_with_adj_irregular_1,0.64
determiner_noun_agreement_with_adjective_1,0.572
distractor_agreement_relational_noun,0.5636070853462157
distractor_agreement_relative_clause,0.5028901734104047
drop_argument,0.4987714987714988
ellipsis_n_bar_1,0.423
ellipsis_n_bar_2,0.8593272171253823
existential_there_object_raising,0.525231719876416
existential_there_quantifiers_1,1.0
existential_there_quantifiers_2,0.766
existential_there_subject_raising,0.6648531011969532
expletive_it_object_raising,0.5681381957773513
inchoative,0.4215809284818068
intransitive,0.3577075098814229
irregular_past_participle_adjectives,0.117
irregular_past_participle_verbs,0.851
irregular_plural_subject_verb_agreement_1,0.581081081081081
irregular_plural_subject_verb_agreement_2,0.674
left_branch_island_echo_question,0.289
left_branch_island_simple_question,0.485
npi_present_1,0.923
npi_present_2,0.967
only_npi_licensor_present,1.0
only_npi_scope,0.14
passive_1,0.5739710789766407
passive_2,0.5995575221238938
principle_A_c_command,0.295
principle_A_case_1,0.981
principle_A_case_2,0.2623115577889447
principle_A_domain_1,0.999
principle_A_domain_2,0.577
principle_A_domain_3,0.508
principle_A_reconstruction,0.38190954773869346
regular_plural_subject_verb_agreement_1,0.650472334682861
regular_plural_subject_verb_agreement_2,0.587
sentential_negation_npi_licensor_present,0.127
sentential_negation_npi_scope,0.378
sentential_subject_island,0.734
tough_vs_raising_1,0.3995560488346282
tough_vs_raising_2,0.6238532110091743
transitive,0.5358126721763086
wh_island,0.261
wh_questions_object_gap,0.46218487394957986
wh_questions_subject_gap,0.7107438016528925
wh_questions_subject_gap_long_distance,0.792
wh_vs_that_no_gap,0.635036496350365
wh_vs_that_no_gap_long_distance,0.832
wh_vs_that_with_gap,0.358695652173913
wh_vs_that_with_gap_long_distance,0.183
