,epoch-5
animate_subject_passive,0.479
animate_subject_trans,0.796078431372549
causative,0.7086776859504132
complex_NP_island,0.6
coordinate_structure_constraint_complex_left_branch,0.241
coordinate_structure_constraint_object_extraction,0.6538461538461539
determiner_noun_agreement_1,0.719
determiner_noun_agreement_with_adj_irregular_1,0.466
tough_vs_raising_1,0.4328523862375139
distractor_agreement_relational_noun,0.4782608695652174
distractor_agreement_relative_clause,0.40028901734104044
drop_argument,0.5798525798525799
ellipsis_n_bar_1,0.697
ellipsis_n_bar_2,0.7777777777777778
existential_there_object_raising,0.721936148300721
existential_there_subject_raising,0.5266594124047879
expletive_it_object_raising,0.746641074856046
inchoative,0.7026348808030113
intransitive,0.7134387351778656
irregular_past_participle_adjectives,0.724
irregular_past_participle_verbs,0.73
irregular_plural_subject_verb_agreement_1,0.5780780780780781
irregular_plural_subject_verb_agreement_2,0.707
left_branch_island_echo_question,0.578
left_branch_island_simple_question,0.272
npi_present_1,0.534
npi_present_2,0.553
only_npi_licensor_present,0.574
only_npi_scope,0.447
passive_1,0.5684093437152391
passive_2,0.45353982300884954
principle_A_c_command,0.338
principle_A_case_1,1.0
principle_A_case_2,0.7527638190954774
principle_A_domain_1,0.992
principle_A_domain_2,0.842
principle_A_domain_3,0.554
principle_A_reconstruction,0.10753768844221105
regular_plural_subject_verb_agreement_1,0.7125506072874493
regular_plural_subject_verb_agreement_2,0.609
sentential_negation_npi_licensor_present,0.979
sentential_negation_npi_scope,0.241
sentential_subject_island,0.34
tough_vs_raising_2,0.6353211009174312
transitive,0.5702479338842975
wh_island,0.579
wh_questions_object_gap,0.2605042016806723
wh_questions_subject_gap,0.743801652892562
wh_questions_subject_gap_long_distance,0.662
wh_vs_that_no_gap,0.6496350364963503
wh_vs_that_no_gap_long_distance,0.81
wh_vs_that_with_gap,0.6086956521739131
wh_vs_that_with_gap_long_distance,0.348
adjunct_island,0.554
anaphor_gender_agreement,0.674
anaphor_number_agreement,0.786
determiner_noun_agreement_irregular_1,0.67
determiner_noun_agreement_with_adjective_1,0.51
