,epoch-10
adjunct_island,0.463
anaphor_gender_agreement,0.751
anaphor_number_agreement,0.862
animate_subject_passive,0.641
animate_subject_trans,0.7764705882352941
causative,0.5888429752066116
complex_NP_island,0.333
coordinate_structure_constraint_complex_left_branch,0.467
coordinate_structure_constraint_object_extraction,0.4807692307692308
determiner_noun_agreement_1,0.715
determiner_noun_agreement_irregular_1,0.605
determiner_noun_agreement_with_adj_irregular_1,0.579
determiner_noun_agreement_with_adjective_1,0.695
distractor_agreement_relational_noun,0.4106280193236715
distractor_agreement_relative_clause,0.40895953757225434
drop_argument,0.6240786240786241
ellipsis_n_bar_1,0.267
ellipsis_n_bar_2,0.7471967380224261
existential_there_object_raising,0.5149330587023687
existential_there_quantifiers_1,0.5524861878453039
existential_there_quantifiers_2,0.721
existential_there_subject_raising,0.39173014145810664
expletive_it_object_raising,0.6199616122840691
inchoative,0.560853199498118
intransitive,0.6304347826086957
irregular_past_participle_adjectives,0.579
irregular_past_participle_verbs,0.708
irregular_plural_subject_verb_agreement_1,0.5675675675675675
irregular_plural_subject_verb_agreement_2,0.664
left_branch_island_echo_question,0.793
left_branch_island_simple_question,0.376
npi_present_1,0.497
npi_present_2,0.473
only_npi_licensor_present,0.992
only_npi_scope,0.554
passive_1,0.6551724137931034
passive_2,0.6438053097345132
principle_A_c_command,0.546
principle_A_case_1,0.994
principle_A_case_2,0.7195979899497488
principle_A_domain_1,0.76
principle_A_domain_2,0.524
principle_A_domain_3,0.546
principle_A_reconstruction,0.24120603015075376
regular_plural_subject_verb_agreement_1,0.5802968960863698
regular_plural_subject_verb_agreement_2,0.655
sentential_negation_npi_licensor_present,0.911
sentential_negation_npi_scope,0.121
sentential_subject_island,0.51
tough_vs_raising_1,0.6026637069922308
tough_vs_raising_2,0.41628440366972475
transitive,0.6253443526170799
wh_island,0.545
wh_questions_object_gap,0.7310924369747899
wh_questions_subject_gap,0.7768595041322314
wh_questions_subject_gap_long_distance,0.863
wh_vs_that_no_gap,0.8978102189781022
wh_vs_that_no_gap_long_distance,0.923
wh_vs_that_with_gap,0.1956521739130435
wh_vs_that_with_gap_long_distance,0.1
