,epoch-6
animate_subject_passive,0.448
animate_subject_trans,0.7803921568627451
causative,0.731404958677686
complex_NP_island,0.569
coordinate_structure_constraint_complex_left_branch,0.211
coordinate_structure_constraint_object_extraction,0.6858974358974359
determiner_noun_agreement_1,0.697
determiner_noun_agreement_with_adj_irregular_1,0.46
tough_vs_raising_1,0.43951165371809103
distractor_agreement_relational_noun,0.4927536231884058
distractor_agreement_relative_clause,0.38872832369942195
drop_argument,0.5700245700245701
ellipsis_n_bar_1,0.758
ellipsis_n_bar_2,0.7951070336391437
existential_there_object_raising,0.694129763130793
existential_there_subject_raising,0.5603917301414582
expletive_it_object_raising,0.72552783109405
inchoative,0.7202007528230866
intransitive,0.7430830039525692
irregular_past_participle_adjectives,0.455
irregular_past_participle_verbs,0.836
irregular_plural_subject_verb_agreement_1,0.5765765765765766
irregular_plural_subject_verb_agreement_2,0.686
left_branch_island_echo_question,0.541
left_branch_island_simple_question,0.266
npi_present_1,0.493
npi_present_2,0.416
only_npi_licensor_present,0.584
only_npi_scope,0.381
passive_1,0.5962180200222469
passive_2,0.4424778761061947
principle_A_c_command,0.348
principle_A_case_1,1.0
principle_A_case_2,0.7909547738693468
principle_A_domain_1,0.985
principle_A_domain_2,0.826
principle_A_domain_3,0.517
principle_A_reconstruction,0.15678391959798996
regular_plural_subject_verb_agreement_1,0.728744939271255
regular_plural_subject_verb_agreement_2,0.609
sentential_negation_npi_licensor_present,0.988
sentential_negation_npi_scope,0.27
sentential_subject_island,0.422
tough_vs_raising_2,0.6295871559633027
transitive,0.6046831955922864
wh_island,0.439
wh_questions_object_gap,0.29411764705882354
wh_questions_subject_gap,0.7768595041322314
wh_questions_subject_gap_long_distance,0.75
wh_vs_that_no_gap,0.5693430656934306
wh_vs_that_no_gap_long_distance,0.896
wh_vs_that_with_gap,0.5760869565217391
wh_vs_that_with_gap_long_distance,0.209
adjunct_island,0.494
anaphor_gender_agreement,0.651
anaphor_number_agreement,0.81
determiner_noun_agreement_irregular_1,0.646
determiner_noun_agreement_with_adjective_1,0.495
