,epoch-7
adjunct_island,0.678
anaphor_gender_agreement,0.664
anaphor_number_agreement,0.9
animate_subject_passive,0.695
animate_subject_trans,0.7803921568627451
causative,0.731404958677686
complex_NP_island,0.414
coordinate_structure_constraint_complex_left_branch,0.434
coordinate_structure_constraint_object_extraction,0.5064102564102564
determiner_noun_agreement_1,0.941
determiner_noun_agreement_irregular_1,0.86
determiner_noun_agreement_with_adj_irregular_1,0.802
determiner_noun_agreement_with_adjective_1,0.901
distractor_agreement_relational_noun,0.6876006441223832
distractor_agreement_relative_clause,0.40173410404624277
drop_argument,0.597051597051597
ellipsis_n_bar_1,0.593
ellipsis_n_bar_2,0.744138634046891
existential_there_object_raising,0.7641606591143152
existential_there_quantifiers_1,0.9502762430939227
existential_there_quantifiers_2,0.869
existential_there_subject_raising,0.4319912948857454
expletive_it_object_raising,0.6928982725527831
inchoative,0.64366373902133
intransitive,0.7134387351778656
irregular_past_participle_adjectives,0.864
irregular_past_participle_verbs,0.728
irregular_plural_subject_verb_agreement_1,0.7057057057057057
irregular_plural_subject_verb_agreement_2,0.799
left_branch_island_echo_question,0.558
left_branch_island_simple_question,0.419
npi_present_1,0.484
npi_present_2,0.479
only_npi_licensor_present,0.924
only_npi_scope,0.59
passive_1,0.6040044493882091
passive_2,0.5984513274336283
principle_A_c_command,0.42
principle_A_case_1,0.997
principle_A_case_2,0.8341708542713567
principle_A_domain_1,0.989
principle_A_domain_2,0.849
principle_A_domain_3,0.539
principle_A_reconstruction,0.12964824120603016
regular_plural_subject_verb_agreement_1,0.7206477732793523
regular_plural_subject_verb_agreement_2,0.734
sentential_negation_npi_licensor_present,0.989
sentential_negation_npi_scope,0.138
sentential_subject_island,0.37
tough_vs_raising_1,0.51165371809101
tough_vs_raising_2,0.6869266055045872
transitive,0.5964187327823691
wh_island,0.49
wh_questions_object_gap,0.5966386554621849
wh_questions_subject_gap,0.9421487603305785
wh_questions_subject_gap_long_distance,0.889
wh_vs_that_no_gap,0.927007299270073
wh_vs_that_no_gap_long_distance,0.967
wh_vs_that_with_gap,0.18478260869565216
wh_vs_that_with_gap_long_distance,0.061
