,epoch-3
adjunct_island,0.657
anaphor_gender_agreement,0.719
anaphor_number_agreement,0.92
animate_subject_passive,0.678
animate_subject_trans,0.7529411764705882
causative,0.7179752066115702
complex_NP_island,0.393
coordinate_structure_constraint_complex_left_branch,0.362
coordinate_structure_constraint_object_extraction,0.6153846153846154
determiner_noun_agreement_1,0.94
determiner_noun_agreement_irregular_1,0.841
determiner_noun_agreement_with_adj_irregular_1,0.83
determiner_noun_agreement_with_adjective_1,0.91
distractor_agreement_relational_noun,0.605475040257649
distractor_agreement_relative_clause,0.40028901734104044
drop_argument,0.6437346437346437
ellipsis_n_bar_1,0.604
ellipsis_n_bar_2,0.7482161060142711
existential_there_object_raising,0.7033985581874357
existential_there_quantifiers_1,0.7845303867403315
existential_there_quantifiers_2,0.693
existential_there_subject_raising,0.46354733405875953
expletive_it_object_raising,0.6564299424184261
inchoative,0.6461731493099122
intransitive,0.7134387351778656
irregular_past_participle_adjectives,0.506
irregular_past_participle_verbs,0.782
irregular_plural_subject_verb_agreement_1,0.7087087087087087
irregular_plural_subject_verb_agreement_2,0.786
left_branch_island_echo_question,0.536
left_branch_island_simple_question,0.384
npi_present_1,0.574
npi_present_2,0.547
only_npi_licensor_present,0.39
only_npi_scope,0.522
passive_1,0.639599555061179
passive_2,0.6106194690265486
principle_A_c_command,0.423
principle_A_case_1,0.996
principle_A_case_2,0.8613065326633166
principle_A_domain_1,0.982
principle_A_domain_2,0.869
principle_A_domain_3,0.548
principle_A_reconstruction,0.09246231155778895
regular_plural_subject_verb_agreement_1,0.766531713900135
regular_plural_subject_verb_agreement_2,0.753
sentential_negation_npi_licensor_present,0.934
sentential_negation_npi_scope,0.143
sentential_subject_island,0.299
tough_vs_raising_1,0.4284128745837958
tough_vs_raising_2,0.6490825688073395
transitive,0.6253443526170799
wh_island,0.336
wh_questions_object_gap,0.5126050420168067
wh_questions_subject_gap,0.9256198347107438
wh_questions_subject_gap_long_distance,0.896
wh_vs_that_no_gap,0.9197080291970803
wh_vs_that_no_gap_long_distance,0.963
wh_vs_that_with_gap,0.16304347826086957
wh_vs_that_with_gap_long_distance,0.073
