,epoch-1
adjunct_island,0.414
anaphor_gender_agreement,0.508
anaphor_number_agreement,0.743
animate_subject_passive,0.681
animate_subject_trans,0.7098039215686275
causative,0.631198347107438
complex_NP_island,0.358
coordinate_structure_constraint_complex_left_branch,0.384
coordinate_structure_constraint_object_extraction,0.5576923076923077
determiner_noun_agreement_1,0.889
determiner_noun_agreement_irregular_1,0.787
determiner_noun_agreement_with_adj_irregular_1,0.777
determiner_noun_agreement_with_adjective_1,0.838
distractor_agreement_relational_noun,0.5217391304347826
distractor_agreement_relative_clause,0.3945086705202312
drop_argument,0.6584766584766585
ellipsis_n_bar_1,0.548
ellipsis_n_bar_2,0.7247706422018348
existential_there_object_raising,0.6385169927909372
existential_there_quantifiers_1,0.8397790055248618
existential_there_quantifiers_2,0.865
existential_there_subject_raising,0.45375408052230687
expletive_it_object_raising,0.6621880998080614
inchoative,0.6223337515683814
intransitive,0.6363636363636364
irregular_past_participle_adjectives,0.514
irregular_past_participle_verbs,0.871
irregular_plural_subject_verb_agreement_1,0.6186186186186187
irregular_plural_subject_verb_agreement_2,0.664
left_branch_island_echo_question,0.717
left_branch_island_simple_question,0.266
npi_present_1,0.506
npi_present_2,0.484
only_npi_licensor_present,0.944
only_npi_scope,0.326
passive_1,0.7352614015572859
passive_2,0.6803097345132744
principle_A_c_command,0.448
principle_A_case_1,0.997
principle_A_case_2,0.8170854271356784
principle_A_domain_1,0.975
principle_A_domain_2,0.726
principle_A_domain_3,0.528
principle_A_reconstruction,0.20100502512562815
regular_plural_subject_verb_agreement_1,0.631578947368421
regular_plural_subject_verb_agreement_2,0.714
sentential_negation_npi_licensor_present,0.934
sentential_negation_npi_scope,0.102
sentential_subject_island,0.458
tough_vs_raising_1,0.40843507214206437
tough_vs_raising_2,0.5802752293577982
transitive,0.6308539944903582
wh_island,0.63
wh_questions_object_gap,0.6554621848739496
wh_questions_subject_gap,0.9669421487603306
wh_questions_subject_gap_long_distance,0.918
wh_vs_that_no_gap,0.948905109489051
wh_vs_that_no_gap_long_distance,0.977
wh_vs_that_with_gap,0.010869565217391304
wh_vs_that_with_gap_long_distance,0.033
