,epoch-8
adjunct_island,0.627
anaphor_gender_agreement,0.603
anaphor_number_agreement,0.813
animate_subject_passive,0.511
animate_subject_trans,0.7490196078431373
causative,0.6549586776859504
complex_NP_island,0.484
coordinate_structure_constraint_complex_left_branch,0.376
coordinate_structure_constraint_object_extraction,0.47435897435897434
determiner_noun_agreement_1,0.496
determiner_noun_agreement_irregular_1,0.502
determiner_noun_agreement_with_adj_irregular_1,0.525
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.463768115942029
distractor_agreement_relative_clause,0.3988439306358382
drop_argument,0.6240786240786241
ellipsis_n_bar_1,0.478
ellipsis_n_bar_2,0.7716615698267074
existential_there_object_raising,0.6529351184346035
existential_there_quantifiers_1,0.9005524861878453
existential_there_quantifiers_2,0.051
existential_there_subject_raising,0.529923830250272
expletive_it_object_raising,0.6986564299424184
inchoative,0.7227101631116688
intransitive,0.6976284584980237
irregular_past_participle_adjectives,0.482
irregular_past_participle_verbs,0.812
irregular_plural_subject_verb_agreement_1,0.5525525525525525
irregular_plural_subject_verb_agreement_2,0.59
left_branch_island_echo_question,0.521
left_branch_island_simple_question,0.391
npi_present_1,0.501
npi_present_2,0.471
only_npi_licensor_present,0.938
only_npi_scope,0.579
passive_1,0.38375973303670746
passive_2,0.41482300884955753
principle_A_c_command,0.444
principle_A_case_1,0.993
principle_A_case_2,0.7256281407035176
principle_A_domain_1,0.995
principle_A_domain_2,0.828
principle_A_domain_3,0.538
principle_A_reconstruction,0.12964824120603016
regular_plural_subject_verb_agreement_1,0.7368421052631579
regular_plural_subject_verb_agreement_2,0.552
sentential_negation_npi_licensor_present,0.917
sentential_negation_npi_scope,0.271
sentential_subject_island,0.324
tough_vs_raising_1,0.47835738068812433
tough_vs_raising_2,0.5584862385321101
transitive,0.5041322314049587
wh_island,0.255
wh_questions_object_gap,0.3445378151260504
wh_questions_subject_gap,0.71900826446281
wh_questions_subject_gap_long_distance,0.775
wh_vs_that_no_gap,0.5766423357664233
wh_vs_that_no_gap_long_distance,0.717
wh_vs_that_with_gap,0.4673913043478261
wh_vs_that_with_gap_long_distance,0.327
