,epoch-1
animate_subject_passive,0.529
animate_subject_trans,0.792156862745098
causative,0.6487603305785123
complex_NP_island,0.527
coordinate_structure_constraint_complex_left_branch,0.243
coordinate_structure_constraint_object_extraction,0.6858974358974359
determiner_noun_agreement_1,0.665
determiner_noun_agreement_with_adj_irregular_1,0.456
tough_vs_raising_1,0.48612652608213097
distractor_agreement_relational_noun,0.45088566827697263
distractor_agreement_relative_clause,0.3699421965317919
drop_argument,0.6191646191646192
ellipsis_n_bar_1,0.56
ellipsis_n_bar_2,0.6799184505606524
existential_there_object_raising,0.7394438722966015
existential_there_subject_raising,0.6006528835690969
expletive_it_object_raising,0.7120921305182342
inchoative,0.6587202007528231
intransitive,0.6640316205533597
irregular_past_participle_adjectives,0.736
irregular_past_participle_verbs,0.843
irregular_plural_subject_verb_agreement_1,0.5870870870870871
irregular_plural_subject_verb_agreement_2,0.598
left_branch_island_echo_question,0.792
left_branch_island_simple_question,0.354
npi_present_1,0.471
npi_present_2,0.464
only_npi_licensor_present,0.578
only_npi_scope,0.374
passive_1,0.5939933259176863
passive_2,0.5320796460176991
principle_A_c_command,0.455
principle_A_case_1,1.0
principle_A_case_2,0.7115577889447237
principle_A_domain_1,0.962
principle_A_domain_2,0.669
principle_A_domain_3,0.507
principle_A_reconstruction,0.07839195979899498
regular_plural_subject_verb_agreement_1,0.7314439946018894
regular_plural_subject_verb_agreement_2,0.621
sentential_negation_npi_licensor_present,0.987
sentential_negation_npi_scope,0.37
sentential_subject_island,0.452
tough_vs_raising_2,0.5401376146788991
transitive,0.6184573002754821
wh_island,0.684
wh_questions_object_gap,0.3445378151260504
wh_questions_subject_gap,0.8347107438016529
wh_questions_subject_gap_long_distance,0.845
wh_vs_that_no_gap,0.6861313868613139
wh_vs_that_no_gap_long_distance,0.865
wh_vs_that_with_gap,0.41304347826086957
wh_vs_that_with_gap_long_distance,0.208
adjunct_island,0.522
anaphor_gender_agreement,0.472
anaphor_number_agreement,0.672
determiner_noun_agreement_irregular_1,0.611
determiner_noun_agreement_with_adjective_1,0.528
