,epoch-1
animate_subject_passive,0.533
animate_subject_trans,0.7411764705882353
causative,0.6053719008264463
complex_NP_island,0.512
coordinate_structure_constraint_complex_left_branch,0.218
coordinate_structure_constraint_object_extraction,0.6666666666666666
determiner_noun_agreement_1,0.696
determiner_noun_agreement_with_adj_irregular_1,0.454
tough_vs_raising_1,0.4583795782463929
distractor_agreement_relational_noun,0.42351046698872785
distractor_agreement_relative_clause,0.32514450867052025
drop_argument,0.5872235872235873
ellipsis_n_bar_1,0.518
ellipsis_n_bar_2,0.7268093781855249
existential_there_object_raising,0.6848609680741503
existential_there_subject_raising,0.6137105549510338
expletive_it_object_raising,0.7005758157389635
inchoative,0.6537013801756587
intransitive,0.7134387351778656
irregular_past_participle_adjectives,0.48
irregular_past_participle_verbs,0.85
irregular_plural_subject_verb_agreement_1,0.5915915915915916
irregular_plural_subject_verb_agreement_2,0.684
left_branch_island_echo_question,0.716
left_branch_island_simple_question,0.352
npi_present_1,0.539
npi_present_2,0.58
only_npi_licensor_present,0.47
only_npi_scope,0.188
passive_1,0.5873192436040044
passive_2,0.4856194690265487
principle_A_c_command,0.322
principle_A_case_1,1.0
principle_A_case_2,0.6211055276381909
principle_A_domain_1,0.964
principle_A_domain_2,0.713
principle_A_domain_3,0.53
principle_A_reconstruction,0.06432160804020101
regular_plural_subject_verb_agreement_1,0.7516869095816464
regular_plural_subject_verb_agreement_2,0.631
sentential_negation_npi_licensor_present,0.997
sentential_negation_npi_scope,0.408
sentential_subject_island,0.415
tough_vs_raising_2,0.5389908256880734
transitive,0.628099173553719
wh_island,0.802
wh_questions_object_gap,0.44537815126050423
wh_questions_subject_gap,0.8760330578512396
wh_questions_subject_gap_long_distance,0.848
wh_vs_that_no_gap,0.7445255474452555
wh_vs_that_no_gap_long_distance,0.915
wh_vs_that_with_gap,0.30434782608695654
wh_vs_that_with_gap_long_distance,0.157
adjunct_island,0.49
anaphor_gender_agreement,0.597
anaphor_number_agreement,0.763
determiner_noun_agreement_irregular_1,0.596
determiner_noun_agreement_with_adjective_1,0.505
