,epoch-2
animate_subject_passive,0.488
animate_subject_trans,0.7372549019607844
causative,0.6973140495867769
complex_NP_island,0.549
coordinate_structure_constraint_complex_left_branch,0.542
coordinate_structure_constraint_object_extraction,0.3076923076923077
determiner_noun_agreement_1,0.498
determiner_noun_agreement_with_adj_irregular_1,0.453
tough_vs_raising_1,0.5294117647058824
distractor_agreement_relational_noun,0.42995169082125606
distractor_agreement_relative_clause,0.407514450867052
drop_argument,0.6216216216216216
ellipsis_n_bar_1,0.637
ellipsis_n_bar_2,0.7431192660550459
existential_there_object_raising,0.6107106076210093
existential_there_quantifiers_1,0.850828729281768
existential_there_quantifiers_2,0.857
existential_there_subject_raising,0.6387377584330794
expletive_it_object_raising,0.7216890595009597
inchoative,0.6838143036386449
intransitive,0.782608695652174
irregular_past_participle_adjectives,0.443
irregular_past_participle_verbs,0.732
irregular_plural_subject_verb_agreement_1,0.581081081081081
irregular_plural_subject_verb_agreement_2,0.642
left_branch_island_echo_question,0.717
left_branch_island_simple_question,0.369
npi_present_1,0.357
npi_present_2,0.406
only_npi_licensor_present,0.71
only_npi_scope,0.265
passive_1,0.5528364849833148
passive_2,0.3915929203539823
principle_A_c_command,0.366
principle_A_case_1,0.943
principle_A_case_2,0.6532663316582915
principle_A_domain_1,0.986
principle_A_domain_2,0.804
principle_A_domain_3,0.551
principle_A_reconstruction,0.1748743718592965
regular_plural_subject_verb_agreement_1,0.7098515519568152
regular_plural_subject_verb_agreement_2,0.542
sentential_negation_npi_licensor_present,0.862
sentential_negation_npi_scope,0.508
sentential_subject_island,0.374
tough_vs_raising_2,0.5172018348623854
transitive,0.5495867768595041
wh_island,0.542
wh_questions_object_gap,0.24369747899159663
wh_questions_subject_gap,0.2727272727272727
wh_questions_subject_gap_long_distance,0.184
wh_vs_that_no_gap,0.17518248175182483
wh_vs_that_no_gap_long_distance,0.138
wh_vs_that_with_gap,0.7934782608695652
wh_vs_that_with_gap_long_distance,0.839
adjunct_island,0.734
anaphor_gender_agreement,0.576
anaphor_number_agreement,0.853
determiner_noun_agreement_irregular_1,0.475
determiner_noun_agreement_with_adjective_1,0.522
