,epoch-10
adjunct_island,0.684
anaphor_gender_agreement,0.53
anaphor_number_agreement,0.773
animate_subject_passive,0.529
animate_subject_trans,0.7058823529411765
causative,0.6869834710743802
complex_NP_island,0.549
coordinate_structure_constraint_complex_left_branch,0.503
coordinate_structure_constraint_object_extraction,0.38461538461538464
determiner_noun_agreement_1,0.497
determiner_noun_agreement_irregular_1,0.493
determiner_noun_agreement_with_adj_irregular_1,0.494
determiner_noun_agreement_with_adjective_1,0.478
distractor_agreement_relational_noun,0.4476650563607085
distractor_agreement_relative_clause,0.38583815028901736
drop_argument,0.6240786240786241
ellipsis_n_bar_1,0.602
ellipsis_n_bar_2,0.7716615698267074
existential_there_object_raising,0.6096807415036045
existential_there_quantifiers_1,0.8784530386740331
existential_there_quantifiers_2,0.647
existential_there_subject_raising,0.55930359085963
expletive_it_object_raising,0.6967370441458733
inchoative,0.6486825595984943
intransitive,0.7252964426877471
irregular_past_participle_adjectives,0.68
irregular_past_participle_verbs,0.763
irregular_plural_subject_verb_agreement_1,0.575075075075075
irregular_plural_subject_verb_agreement_2,0.582
left_branch_island_echo_question,0.658
left_branch_island_simple_question,0.373
npi_present_1,0.566
npi_present_2,0.467
only_npi_licensor_present,0.702
only_npi_scope,0.315
passive_1,0.5561735261401557
passive_2,0.40154867256637167
principle_A_c_command,0.38
principle_A_case_1,0.908
principle_A_case_2,0.7979899497487437
principle_A_domain_1,0.994
principle_A_domain_2,0.801
principle_A_domain_3,0.539
principle_A_reconstruction,0.053266331658291456
regular_plural_subject_verb_agreement_1,0.6977058029689609
regular_plural_subject_verb_agreement_2,0.529
sentential_negation_npi_licensor_present,0.822
sentential_negation_npi_scope,0.462
sentential_subject_island,0.277
tough_vs_raising_1,0.655937846836848
tough_vs_raising_2,0.43119266055045874
transitive,0.5179063360881543
wh_island,0.381
wh_questions_object_gap,0.13445378151260504
wh_questions_subject_gap,0.2396694214876033
wh_questions_subject_gap_long_distance,0.177
wh_vs_that_no_gap,0.11678832116788321
wh_vs_that_no_gap_long_distance,0.115
wh_vs_that_with_gap,0.8804347826086957
wh_vs_that_with_gap_long_distance,0.894
