,epoch-5
animate_subject_passive,0.485
animate_subject_trans,0.7568627450980392
causative,0.7097107438016529
complex_NP_island,0.573
coordinate_structure_constraint_complex_left_branch,0.516
coordinate_structure_constraint_object_extraction,0.41025641025641024
determiner_noun_agreement_1,0.497
determiner_noun_agreement_with_adj_irregular_1,0.467
tough_vs_raising_1,0.5849056603773585
distractor_agreement_relational_noun,0.4331723027375201
distractor_agreement_relative_clause,0.38872832369942195
drop_argument,0.597051597051597
ellipsis_n_bar_1,0.685
ellipsis_n_bar_2,0.7859327217125383
existential_there_object_raising,0.6127703398558187
existential_there_quantifiers_1,0.8066298342541437
existential_there_quantifiers_2,0.802
existential_there_subject_raising,0.5658324265505985
expletive_it_object_raising,0.708253358925144
inchoative,0.7101631116687579
intransitive,0.7391304347826086
irregular_past_participle_adjectives,0.589
irregular_past_participle_verbs,0.658
irregular_plural_subject_verb_agreement_1,0.5735735735735735
irregular_plural_subject_verb_agreement_2,0.559
left_branch_island_echo_question,0.61
left_branch_island_simple_question,0.343
npi_present_1,0.506
npi_present_2,0.52
only_npi_licensor_present,0.409
only_npi_scope,0.183
passive_1,0.5595105672969967
passive_2,0.3915929203539823
principle_A_c_command,0.312
principle_A_case_1,0.907
principle_A_case_2,0.7477386934673367
principle_A_domain_1,0.988
principle_A_domain_2,0.836
principle_A_domain_3,0.545
principle_A_reconstruction,0.18190954773869347
regular_plural_subject_verb_agreement_1,0.7004048582995951
regular_plural_subject_verb_agreement_2,0.546
sentential_negation_npi_licensor_present,0.74
sentential_negation_npi_scope,0.311
sentential_subject_island,0.309
tough_vs_raising_2,0.47477064220183485
transitive,0.5330578512396694
wh_island,0.469
wh_questions_object_gap,0.16806722689075632
wh_questions_subject_gap,0.17355371900826447
wh_questions_subject_gap_long_distance,0.113
wh_vs_that_no_gap,0.0948905109489051
wh_vs_that_no_gap_long_distance,0.07
wh_vs_that_with_gap,0.8804347826086957
wh_vs_that_with_gap_long_distance,0.939
adjunct_island,0.72
anaphor_gender_agreement,0.664
anaphor_number_agreement,0.853
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_with_adjective_1,0.512
