,epoch-7
animate_subject_passive,0.466
animate_subject_trans,0.7843137254901961
causative,0.631198347107438
complex_NP_island,0.51
coordinate_structure_constraint_complex_left_branch,0.41
coordinate_structure_constraint_object_extraction,0.3269230769230769
determiner_noun_agreement_1,0.503
determiner_noun_agreement_with_adj_irregular_1,0.457
tough_vs_raising_1,0.564927857935627
distractor_agreement_relational_noun,0.44605475040257647
distractor_agreement_relative_clause,0.40028901734104044
drop_argument,0.6388206388206388
ellipsis_n_bar_1,0.57
ellipsis_n_bar_2,0.6870540265035678
existential_there_object_raising,0.588053553038105
existential_there_quantifiers_1,0.7624309392265194
existential_there_quantifiers_2,0.407
existential_there_subject_raising,0.5930359085963003
expletive_it_object_raising,0.5892514395393474
inchoative,0.7340025094102886
intransitive,0.758893280632411
irregular_past_participle_adjectives,0.529
irregular_past_participle_verbs,0.712
irregular_plural_subject_verb_agreement_1,0.5645645645645646
irregular_plural_subject_verb_agreement_2,0.595
left_branch_island_echo_question,0.516
left_branch_island_simple_question,0.361
npi_present_1,0.47
npi_present_2,0.51
only_npi_licensor_present,0.474
only_npi_scope,0.357
passive_1,0.40934371523915464
passive_2,0.40707964601769914
principle_A_c_command,0.427
principle_A_case_1,0.809
principle_A_case_2,0.6613065326633166
principle_A_domain_1,0.92
principle_A_domain_2,0.765
principle_A_domain_3,0.529
principle_A_reconstruction,0.2974874371859296
regular_plural_subject_verb_agreement_1,0.7165991902834008
regular_plural_subject_verb_agreement_2,0.571
sentential_negation_npi_licensor_present,0.742
sentential_negation_npi_scope,0.46
sentential_subject_island,0.339
tough_vs_raising_2,0.45642201834862384
transitive,0.4889807162534435
wh_island,0.474
wh_questions_object_gap,0.20168067226890757
wh_questions_subject_gap,0.256198347107438
wh_questions_subject_gap_long_distance,0.291
wh_vs_that_no_gap,0.1386861313868613
wh_vs_that_no_gap_long_distance,0.149
wh_vs_that_with_gap,0.9239130434782609
wh_vs_that_with_gap_long_distance,0.842
adjunct_island,0.732
anaphor_gender_agreement,0.673
anaphor_number_agreement,0.832
determiner_noun_agreement_irregular_1,0.487
determiner_noun_agreement_with_adjective_1,0.512
