,epoch-1
animate_subject_passive,0.557
animate_subject_trans,0.7764705882352941
causative,0.6353305785123967
complex_NP_island,0.481
coordinate_structure_constraint_complex_left_branch,0.48
coordinate_structure_constraint_object_extraction,0.3717948717948718
determiner_noun_agreement_1,0.512
determiner_noun_agreement_with_adj_irregular_1,0.439
tough_vs_raising_1,0.532741398446171
distractor_agreement_relational_noun,0.428341384863124
distractor_agreement_relative_clause,0.3713872832369942
drop_argument,0.6339066339066339
ellipsis_n_bar_1,0.541
ellipsis_n_bar_2,0.6187563710499491
existential_there_object_raising,0.6519052523171988
existential_there_quantifiers_1,0.6353591160220995
existential_there_quantifiers_2,0.617
existential_there_subject_raising,0.6202393906420022
expletive_it_object_raising,0.654510556621881
inchoative,0.6888331242158093
intransitive,0.7035573122529645
irregular_past_participle_adjectives,0.387
irregular_past_participle_verbs,0.798
irregular_plural_subject_verb_agreement_1,0.581081081081081
irregular_plural_subject_verb_agreement_2,0.57
left_branch_island_echo_question,0.741
left_branch_island_simple_question,0.47
npi_present_1,0.414
npi_present_2,0.434
only_npi_licensor_present,0.289
only_npi_scope,0.328
passive_1,0.4838709677419355
passive_2,0.49336283185840707
principle_A_c_command,0.538
principle_A_case_1,0.842
principle_A_case_2,0.6793969849246231
principle_A_domain_1,0.925
principle_A_domain_2,0.625
principle_A_domain_3,0.507
principle_A_reconstruction,0.2864321608040201
regular_plural_subject_verb_agreement_1,0.7112010796221323
regular_plural_subject_verb_agreement_2,0.565
sentential_negation_npi_licensor_present,0.893
sentential_negation_npi_scope,0.443
sentential_subject_island,0.482
tough_vs_raising_2,0.4713302752293578
transitive,0.5413223140495868
wh_island,0.653
wh_questions_object_gap,0.25210084033613445
wh_questions_subject_gap,0.32231404958677684
wh_questions_subject_gap_long_distance,0.307
wh_vs_that_no_gap,0.1678832116788321
wh_vs_that_no_gap_long_distance,0.202
wh_vs_that_with_gap,0.8913043478260869
wh_vs_that_with_gap_long_distance,0.775
adjunct_island,0.667
anaphor_gender_agreement,0.458
anaphor_number_agreement,0.657
determiner_noun_agreement_irregular_1,0.484
determiner_noun_agreement_with_adjective_1,0.498
