,epoch-9
animate_subject_passive,0.467
animate_subject_trans,0.7333333333333333
causative,0.6663223140495868
complex_NP_island,0.524
coordinate_structure_constraint_complex_left_branch,0.457
coordinate_structure_constraint_object_extraction,0.3717948717948718
determiner_noun_agreement_1,0.51
determiner_noun_agreement_with_adj_irregular_1,0.465
tough_vs_raising_1,0.5893451720310766
distractor_agreement_relational_noun,0.4363929146537842
distractor_agreement_relative_clause,0.40028901734104044
drop_argument,0.5995085995085995
ellipsis_n_bar_1,0.577
ellipsis_n_bar_2,0.6931702344546381
existential_there_object_raising,0.5890834191555098
existential_there_quantifiers_1,0.7734806629834254
existential_there_quantifiers_2,0.445
existential_there_subject_raising,0.6169749727965179
expletive_it_object_raising,0.5988483685220729
inchoative,0.726474278544542
intransitive,0.7747035573122529
irregular_past_participle_adjectives,0.44
irregular_past_participle_verbs,0.778
irregular_plural_subject_verb_agreement_1,0.5855855855855856
irregular_plural_subject_verb_agreement_2,0.622
left_branch_island_echo_question,0.533
left_branch_island_simple_question,0.413
npi_present_1,0.523
npi_present_2,0.478
only_npi_licensor_present,0.696
only_npi_scope,0.333
passive_1,0.44493882091212456
passive_2,0.4391592920353982
principle_A_c_command,0.444
principle_A_case_1,0.79
principle_A_case_2,0.6552763819095477
principle_A_domain_1,0.92
principle_A_domain_2,0.785
principle_A_domain_3,0.537
principle_A_reconstruction,0.2814070351758794
regular_plural_subject_verb_agreement_1,0.7327935222672065
regular_plural_subject_verb_agreement_2,0.565
sentential_negation_npi_licensor_present,0.766
sentential_negation_npi_scope,0.462
sentential_subject_island,0.388
tough_vs_raising_2,0.4231651376146789
transitive,0.5275482093663911
wh_island,0.351
wh_questions_object_gap,0.15966386554621848
wh_questions_subject_gap,0.24793388429752067
wh_questions_subject_gap_long_distance,0.333
wh_vs_that_no_gap,0.18248175182481752
wh_vs_that_no_gap_long_distance,0.162
wh_vs_that_with_gap,0.9130434782608695
wh_vs_that_with_gap_long_distance,0.838
adjunct_island,0.713
anaphor_gender_agreement,0.614
anaphor_number_agreement,0.817
determiner_noun_agreement_irregular_1,0.5
determiner_noun_agreement_with_adjective_1,0.498
