,epoch-6
adjunct_island,0.679
anaphor_gender_agreement,0.583
anaphor_number_agreement,0.787
animate_subject_passive,0.539
animate_subject_trans,0.7058823529411765
causative,0.6518595041322314
complex_NP_island,0.477
coordinate_structure_constraint_complex_left_branch,0.348
coordinate_structure_constraint_object_extraction,0.47435897435897434
determiner_noun_agreement_1,0.494
determiner_noun_agreement_irregular_1,0.479
determiner_noun_agreement_with_adj_irregular_1,0.522
determiner_noun_agreement_with_adjective_1,0.495
distractor_agreement_relational_noun,0.4750402576489533
distractor_agreement_relative_clause,0.40895953757225434
drop_argument,0.6461916461916462
ellipsis_n_bar_1,0.435
ellipsis_n_bar_2,0.7828746177370031
existential_there_object_raising,0.6776519052523172
existential_there_quantifiers_1,0.9116022099447514
existential_there_quantifiers_2,0.043
existential_there_subject_raising,0.5603917301414582
expletive_it_object_raising,0.6794625719769674
inchoative,0.7415307402760352
intransitive,0.7193675889328063
irregular_past_participle_adjectives,0.499
irregular_past_participle_verbs,0.813
irregular_plural_subject_verb_agreement_1,0.539039039039039
irregular_plural_subject_verb_agreement_2,0.564
left_branch_island_echo_question,0.5
left_branch_island_simple_question,0.31
npi_present_1,0.537
npi_present_2,0.528
only_npi_licensor_present,0.938
only_npi_scope,0.601
passive_1,0.38487208008898777
passive_2,0.4081858407079646
principle_A_c_command,0.451
principle_A_case_1,0.995
principle_A_case_2,0.6653266331658292
principle_A_domain_1,0.997
principle_A_domain_2,0.847
principle_A_domain_3,0.545
principle_A_reconstruction,0.10954773869346733
regular_plural_subject_verb_agreement_1,0.7341430499325237
regular_plural_subject_verb_agreement_2,0.538
sentential_negation_npi_licensor_present,0.922
sentential_negation_npi_scope,0.277
sentential_subject_island,0.307
tough_vs_raising_1,0.49056603773584906
tough_vs_raising_2,0.5504587155963303
transitive,0.5027548209366391
wh_island,0.321
wh_questions_object_gap,0.29411764705882354
wh_questions_subject_gap,0.743801652892562
wh_questions_subject_gap_long_distance,0.801
wh_vs_that_no_gap,0.5985401459854015
wh_vs_that_no_gap_long_distance,0.748
wh_vs_that_with_gap,0.43478260869565216
wh_vs_that_with_gap_long_distance,0.275
