,epoch-2
animate_subject_passive,0.491
animate_subject_trans,0.7411764705882353
causative,0.6642561983471075
complex_NP_island,0.503
coordinate_structure_constraint_complex_left_branch,0.424
coordinate_structure_constraint_object_extraction,0.33974358974358976
determiner_noun_agreement_1,0.508
determiner_noun_agreement_with_adj_irregular_1,0.465
tough_vs_raising_1,0.5837957824639289
distractor_agreement_relational_noun,0.44122383252818037
distractor_agreement_relative_clause,0.36560693641618497
drop_argument,0.6486486486486487
ellipsis_n_bar_1,0.567
ellipsis_n_bar_2,0.6972477064220184
existential_there_object_raising,0.5932028836251287
existential_there_quantifiers_1,0.8176795580110497
existential_there_quantifiers_2,0.524
existential_there_subject_raising,0.5973884657236126
expletive_it_object_raising,0.5930902111324377
inchoative,0.7038895859473023
intransitive,0.766798418972332
irregular_past_participle_adjectives,0.237
irregular_past_participle_verbs,0.87
irregular_plural_subject_verb_agreement_1,0.5825825825825826
irregular_plural_subject_verb_agreement_2,0.642
left_branch_island_echo_question,0.588
left_branch_island_simple_question,0.453
npi_present_1,0.49
npi_present_2,0.522
only_npi_licensor_present,0.358
only_npi_scope,0.232
passive_1,0.45161290322580644
passive_2,0.4280973451327434
principle_A_c_command,0.413
principle_A_case_1,0.856
principle_A_case_2,0.6482412060301508
principle_A_domain_1,0.924
principle_A_domain_2,0.77
principle_A_domain_3,0.498
principle_A_reconstruction,0.2592964824120603
regular_plural_subject_verb_agreement_1,0.7489878542510121
regular_plural_subject_verb_agreement_2,0.579
sentential_negation_npi_licensor_present,0.798
sentential_negation_npi_scope,0.486
sentential_subject_island,0.389
tough_vs_raising_2,0.4288990825688073
transitive,0.522038567493113
wh_island,0.245
wh_questions_object_gap,0.21008403361344538
wh_questions_subject_gap,0.256198347107438
wh_questions_subject_gap_long_distance,0.306
wh_vs_that_no_gap,0.10948905109489052
wh_vs_that_no_gap_long_distance,0.152
wh_vs_that_with_gap,0.9021739130434783
wh_vs_that_with_gap_long_distance,0.847
adjunct_island,0.737
anaphor_gender_agreement,0.611
anaphor_number_agreement,0.796
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_with_adjective_1,0.489
