,epoch-3
adjunct_island,0.58
anaphor_gender_agreement,0.879
anaphor_number_agreement,0.916
animate_subject_passive,0.528
animate_subject_trans,0.8274509803921568
causative,0.5878099173553719
complex_NP_island,0.435
coordinate_structure_constraint_complex_left_branch,0.519
coordinate_structure_constraint_object_extraction,0.5
determiner_noun_agreement_1,0.49
determiner_noun_agreement_irregular_1,0.453
determiner_noun_agreement_with_adj_irregular_1,0.52
determiner_noun_agreement_with_adjective_1,0.505
distractor_agreement_relational_noun,0.49114331723027377
distractor_agreement_relative_clause,0.3945086705202312
drop_argument,0.6511056511056511
ellipsis_n_bar_1,0.589
ellipsis_n_bar_2,0.7787971457696228
existential_there_object_raising,0.6673532440782698
existential_there_quantifiers_1,1.0
existential_there_quantifiers_2,0.239
existential_there_subject_raising,0.6692056583242655
expletive_it_object_raising,0.708253358925144
inchoative,0.6323713927227101
intransitive,0.6857707509881423
irregular_past_participle_adjectives,0.825
irregular_past_participle_verbs,0.883
irregular_plural_subject_verb_agreement_1,0.5615615615615616
irregular_plural_subject_verb_agreement_2,0.622
left_branch_island_echo_question,0.818
left_branch_island_simple_question,0.451
npi_present_1,0.418
npi_present_2,0.426
only_npi_licensor_present,0.629
only_npi_scope,0.46
passive_1,0.40489432703003336
passive_2,0.4225663716814159
principle_A_c_command,0.406
principle_A_case_1,0.999
principle_A_case_2,0.5668341708542713
principle_A_domain_1,0.992
principle_A_domain_2,0.669
principle_A_domain_3,0.599
principle_A_reconstruction,0.11557788944723618
regular_plural_subject_verb_agreement_1,0.7597840755735492
regular_plural_subject_verb_agreement_2,0.525
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.319
sentential_subject_island,0.224
tough_vs_raising_1,0.462819089900111
tough_vs_raising_2,0.5401376146788991
transitive,0.5165289256198347
wh_island,0.453
wh_questions_object_gap,0.35294117647058826
wh_questions_subject_gap,0.7768595041322314
wh_questions_subject_gap_long_distance,0.802
wh_vs_that_no_gap,0.5766423357664233
wh_vs_that_no_gap_long_distance,0.731
wh_vs_that_with_gap,0.31521739130434784
wh_vs_that_with_gap_long_distance,0.275
