,epoch-7
animate_subject_passive,0.455
animate_subject_trans,0.788235294117647
causative,0.731404958677686
complex_NP_island,0.57
coordinate_structure_constraint_complex_left_branch,0.278
coordinate_structure_constraint_object_extraction,0.6666666666666666
determiner_noun_agreement_1,0.72
determiner_noun_agreement_with_adj_irregular_1,0.464
tough_vs_raising_1,0.4528301886792453
distractor_agreement_relational_noun,0.47342995169082125
distractor_agreement_relative_clause,0.3959537572254335
drop_argument,0.601965601965602
ellipsis_n_bar_1,0.735
ellipsis_n_bar_2,0.7951070336391437
existential_there_object_raising,0.6776519052523172
existential_there_subject_raising,0.6082698585418934
expletive_it_object_raising,0.7236084452975048
inchoative,0.7277289836888331
intransitive,0.7569169960474308
irregular_past_participle_adjectives,0.527
irregular_past_participle_verbs,0.849
irregular_plural_subject_verb_agreement_1,0.575075075075075
irregular_plural_subject_verb_agreement_2,0.697
left_branch_island_echo_question,0.581
left_branch_island_simple_question,0.315
npi_present_1,0.587
npi_present_2,0.477
only_npi_licensor_present,0.535
only_npi_scope,0.359
passive_1,0.6028921023359288
passive_2,0.4657079646017699
principle_A_c_command,0.333
principle_A_case_1,1.0
principle_A_case_2,0.7899497487437186
principle_A_domain_1,0.985
principle_A_domain_2,0.815
principle_A_domain_3,0.539
principle_A_reconstruction,0.15678391959798996
regular_plural_subject_verb_agreement_1,0.7071524966261808
regular_plural_subject_verb_agreement_2,0.618
sentential_negation_npi_licensor_present,0.989
sentential_negation_npi_scope,0.352
sentential_subject_island,0.419
tough_vs_raising_2,0.5940366972477065
transitive,0.59366391184573
wh_island,0.479
wh_questions_object_gap,0.33613445378151263
wh_questions_subject_gap,0.7603305785123967
wh_questions_subject_gap_long_distance,0.687
wh_vs_that_no_gap,0.583941605839416
wh_vs_that_no_gap_long_distance,0.839
wh_vs_that_with_gap,0.532608695652174
wh_vs_that_with_gap_long_distance,0.284
adjunct_island,0.545
anaphor_gender_agreement,0.585
anaphor_number_agreement,0.81
determiner_noun_agreement_irregular_1,0.663
determiner_noun_agreement_with_adjective_1,0.501
