,epoch-7
adjunct_island,0.699
anaphor_gender_agreement,0.599
anaphor_number_agreement,0.787
animate_subject_passive,0.509
animate_subject_trans,0.7176470588235294
causative,0.7117768595041323
complex_NP_island,0.473
coordinate_structure_constraint_complex_left_branch,0.339
coordinate_structure_constraint_object_extraction,0.6666666666666666
determiner_noun_agreement_1,0.505
determiner_noun_agreement_irregular_1,0.496
determiner_noun_agreement_with_adj_irregular_1,0.525
determiner_noun_agreement_with_adjective_1,0.494
distractor_agreement_relational_noun,0.500805152979066
distractor_agreement_relative_clause,0.40895953757225434
drop_argument,0.6240786240786241
ellipsis_n_bar_1,0.6
ellipsis_n_bar_2,0.7869520897043832
existential_there_object_raising,0.698249227600412
existential_there_quantifiers_1,0.8342541436464088
existential_there_quantifiers_2,0.061
existential_there_subject_raising,0.5190424374319913
expletive_it_object_raising,0.7178502879078695
inchoative,0.6925972396486826
intransitive,0.7470355731225297
irregular_past_participle_adjectives,0.74
irregular_past_participle_verbs,0.856
irregular_plural_subject_verb_agreement_1,0.566066066066066
irregular_plural_subject_verb_agreement_2,0.603
left_branch_island_echo_question,0.459
left_branch_island_simple_question,0.283
npi_present_1,0.553
npi_present_2,0.484
only_npi_licensor_present,0.949
only_npi_scope,0.48
passive_1,0.3548387096774194
passive_2,0.36836283185840707
principle_A_c_command,0.427
principle_A_case_1,1.0
principle_A_case_2,0.8914572864321608
principle_A_domain_1,0.988
principle_A_domain_2,0.84
principle_A_domain_3,0.517
principle_A_reconstruction,0.14271356783919598
regular_plural_subject_verb_agreement_1,0.7395411605937922
regular_plural_subject_verb_agreement_2,0.516
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.289
sentential_subject_island,0.301
tough_vs_raising_1,0.4872364039955605
tough_vs_raising_2,0.6284403669724771
transitive,0.5440771349862259
wh_island,0.359
wh_questions_object_gap,0.680672268907563
wh_questions_subject_gap,0.9008264462809917
wh_questions_subject_gap_long_distance,0.946
wh_vs_that_no_gap,0.9927007299270073
wh_vs_that_no_gap_long_distance,0.986
wh_vs_that_with_gap,0.33695652173913043
wh_vs_that_with_gap_long_distance,0.054
