,epoch-3
adjunct_island,0.681
anaphor_gender_agreement,0.785
anaphor_number_agreement,0.93
animate_subject_passive,0.5
animate_subject_trans,0.8627450980392157
causative,0.6993801652892562
complex_NP_island,0.488
coordinate_structure_constraint_complex_left_branch,0.549
coordinate_structure_constraint_object_extraction,0.5897435897435898
determiner_noun_agreement_1,0.501
determiner_noun_agreement_irregular_1,0.485
determiner_noun_agreement_with_adj_irregular_1,0.521
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.4476650563607085
distractor_agreement_relative_clause,0.4046242774566474
drop_argument,0.6167076167076168
ellipsis_n_bar_1,0.446
ellipsis_n_bar_2,0.7940876656472987
existential_there_object_raising,0.6879505664263645
existential_there_quantifiers_1,0.9834254143646409
existential_there_quantifiers_2,0.083
existential_there_subject_raising,0.6050054406964092
expletive_it_object_raising,0.6794625719769674
inchoative,0.6599749058971142
intransitive,0.717391304347826
irregular_past_participle_adjectives,0.787
irregular_past_participle_verbs,0.887
irregular_plural_subject_verb_agreement_1,0.5690690690690691
irregular_plural_subject_verb_agreement_2,0.619
left_branch_island_echo_question,0.776
left_branch_island_simple_question,0.399
npi_present_1,0.338
npi_present_2,0.41
only_npi_licensor_present,0.948
only_npi_scope,0.565
passive_1,0.40600667408231367
passive_2,0.40154867256637167
principle_A_c_command,0.38
principle_A_case_1,1.0
principle_A_case_2,0.842211055276382
principle_A_domain_1,0.991
principle_A_domain_2,0.782
principle_A_domain_3,0.601
principle_A_reconstruction,0.14773869346733667
regular_plural_subject_verb_agreement_1,0.7840755735492577
regular_plural_subject_verb_agreement_2,0.536
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.222
sentential_subject_island,0.263
tough_vs_raising_1,0.5205327413984462
tough_vs_raising_2,0.5401376146788991
transitive,0.5509641873278237
wh_island,0.278
wh_questions_object_gap,0.46218487394957986
wh_questions_subject_gap,0.9090909090909091
wh_questions_subject_gap_long_distance,0.963
wh_vs_that_no_gap,0.948905109489051
wh_vs_that_no_gap_long_distance,0.989
wh_vs_that_with_gap,0.11956521739130435
wh_vs_that_with_gap_long_distance,0.026
