,epoch-10
adjunct_island,0.644
anaphor_gender_agreement,0.592
anaphor_number_agreement,0.826
animate_subject_passive,0.496
animate_subject_trans,0.7529411764705882
causative,0.7200413223140496
complex_NP_island,0.503
coordinate_structure_constraint_complex_left_branch,0.367
coordinate_structure_constraint_object_extraction,0.717948717948718
determiner_noun_agreement_1,0.502
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_with_adj_irregular_1,0.531
determiner_noun_agreement_with_adjective_1,0.508
distractor_agreement_relational_noun,0.4863123993558776
distractor_agreement_relative_clause,0.4291907514450867
drop_argument,0.6167076167076168
ellipsis_n_bar_1,0.448
ellipsis_n_bar_2,0.7686034658511722
existential_there_object_raising,0.6848609680741503
existential_there_quantifiers_1,0.850828729281768
existential_there_quantifiers_2,0.103
existential_there_subject_raising,0.5321001088139282
expletive_it_object_raising,0.7140115163147792
inchoative,0.6900878293601004
intransitive,0.733201581027668
irregular_past_participle_adjectives,0.756
irregular_past_participle_verbs,0.858
irregular_plural_subject_verb_agreement_1,0.5630630630630631
irregular_plural_subject_verb_agreement_2,0.58
left_branch_island_echo_question,0.587
left_branch_island_simple_question,0.355
npi_present_1,0.46
npi_present_2,0.492
only_npi_licensor_present,0.817
only_npi_scope,0.596
passive_1,0.42491657397107896
passive_2,0.40154867256637167
principle_A_c_command,0.466
principle_A_case_1,1.0
principle_A_case_2,0.8582914572864322
principle_A_domain_1,0.997
principle_A_domain_2,0.81
principle_A_domain_3,0.535
principle_A_reconstruction,0.14974874371859295
regular_plural_subject_verb_agreement_1,0.7354925775978407
regular_plural_subject_verb_agreement_2,0.572
sentential_negation_npi_licensor_present,0.98
sentential_negation_npi_scope,0.248
sentential_subject_island,0.31
tough_vs_raising_1,0.49278579356270813
tough_vs_raising_2,0.625
transitive,0.5454545454545454
wh_island,0.38
wh_questions_object_gap,0.6302521008403361
wh_questions_subject_gap,0.8925619834710744
wh_questions_subject_gap_long_distance,0.936
wh_vs_that_no_gap,0.9635036496350365
wh_vs_that_no_gap_long_distance,0.992
wh_vs_that_with_gap,0.1956521739130435
wh_vs_that_with_gap_long_distance,0.043
