,epoch-8
adjunct_island,0.696
anaphor_gender_agreement,0.582
anaphor_number_agreement,0.809
animate_subject_passive,0.495
animate_subject_trans,0.7294117647058823
causative,0.7159090909090909
complex_NP_island,0.48
coordinate_structure_constraint_complex_left_branch,0.43
coordinate_structure_constraint_object_extraction,0.6666666666666666
determiner_noun_agreement_1,0.503
determiner_noun_agreement_irregular_1,0.516
determiner_noun_agreement_with_adj_irregular_1,0.538
determiner_noun_agreement_with_adjective_1,0.49
distractor_agreement_relational_noun,0.5249597423510467
distractor_agreement_relative_clause,0.3945086705202312
drop_argument,0.6167076167076168
ellipsis_n_bar_1,0.628
ellipsis_n_bar_2,0.7787971457696228
existential_there_object_raising,0.6570545829042225
existential_there_quantifiers_1,0.8453038674033149
existential_there_quantifiers_2,0.076
existential_there_subject_raising,0.4929270946681175
expletive_it_object_raising,0.7159309021113244
inchoative,0.6900878293601004
intransitive,0.7430830039525692
irregular_past_participle_adjectives,0.749
irregular_past_participle_verbs,0.857
irregular_plural_subject_verb_agreement_1,0.566066066066066
irregular_plural_subject_verb_agreement_2,0.621
left_branch_island_echo_question,0.46
left_branch_island_simple_question,0.343
npi_present_1,0.522
npi_present_2,0.453
only_npi_licensor_present,0.795
only_npi_scope,0.465
passive_1,0.3604004449388209
passive_2,0.39601769911504425
principle_A_c_command,0.435
principle_A_case_1,1.0
principle_A_case_2,0.8844221105527639
principle_A_domain_1,0.986
principle_A_domain_2,0.833
principle_A_domain_3,0.524
principle_A_reconstruction,0.17688442211055277
regular_plural_subject_verb_agreement_1,0.757085020242915
regular_plural_subject_verb_agreement_2,0.563
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.253
sentential_subject_island,0.315
tough_vs_raising_1,0.5216426193118757
tough_vs_raising_2,0.6238532110091743
transitive,0.5495867768595041
wh_island,0.385
wh_questions_object_gap,0.6722689075630253
wh_questions_subject_gap,0.8842975206611571
wh_questions_subject_gap_long_distance,0.927
wh_vs_that_no_gap,0.9635036496350365
wh_vs_that_no_gap_long_distance,0.983
wh_vs_that_with_gap,0.2826086956521739
wh_vs_that_with_gap_long_distance,0.064
