,epoch-8
adjunct_island,0.626
anaphor_gender_agreement,0.601
anaphor_number_agreement,0.842
animate_subject_passive,0.502
animate_subject_trans,0.7568627450980392
causative,0.7159090909090909
complex_NP_island,0.493
coordinate_structure_constraint_complex_left_branch,0.4
coordinate_structure_constraint_object_extraction,0.7243589743589743
determiner_noun_agreement_1,0.491
determiner_noun_agreement_irregular_1,0.496
determiner_noun_agreement_with_adj_irregular_1,0.543
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.47665056360708535
distractor_agreement_relative_clause,0.4436416184971098
drop_argument,0.6216216216216216
ellipsis_n_bar_1,0.457
ellipsis_n_bar_2,0.7655453618756372
existential_there_object_raising,0.6766220391349125
existential_there_quantifiers_1,0.8453038674033149
existential_there_quantifiers_2,0.108
existential_there_subject_raising,0.5397170837867247
expletive_it_object_raising,0.7140115163147792
inchoative,0.6800501882057717
intransitive,0.7351778656126482
irregular_past_participle_adjectives,0.736
irregular_past_participle_verbs,0.858
irregular_plural_subject_verb_agreement_1,0.56006006006006
irregular_plural_subject_verb_agreement_2,0.581
left_branch_island_echo_question,0.63
left_branch_island_simple_question,0.4
npi_present_1,0.448
npi_present_2,0.479
only_npi_licensor_present,0.887
only_npi_scope,0.597
passive_1,0.42380422691879865
passive_2,0.39601769911504425
principle_A_c_command,0.458
principle_A_case_1,1.0
principle_A_case_2,0.8683417085427135
principle_A_domain_1,0.996
principle_A_domain_2,0.814
principle_A_domain_3,0.533
principle_A_reconstruction,0.13869346733668342
regular_plural_subject_verb_agreement_1,0.7327935222672065
regular_plural_subject_verb_agreement_2,0.581
sentential_negation_npi_licensor_present,0.987
sentential_negation_npi_scope,0.29
sentential_subject_island,0.307
tough_vs_raising_1,0.4872364039955605
tough_vs_raising_2,0.6169724770642202
transitive,0.5440771349862259
wh_island,0.358
wh_questions_object_gap,0.6218487394957983
wh_questions_subject_gap,0.8925619834710744
wh_questions_subject_gap_long_distance,0.932
wh_vs_that_no_gap,0.9562043795620438
wh_vs_that_no_gap_long_distance,0.991
wh_vs_that_with_gap,0.21739130434782608
wh_vs_that_with_gap_long_distance,0.044
