,epoch-1
adjunct_island,0.456
anaphor_gender_agreement,0.791
anaphor_number_agreement,0.918
animate_subject_passive,0.603
animate_subject_trans,0.8705882352941177
causative,0.6229338842975206
complex_NP_island,0.481
coordinate_structure_constraint_complex_left_branch,0.409
coordinate_structure_constraint_object_extraction,0.8076923076923077
determiner_noun_agreement_1,0.501
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_with_adj_irregular_1,0.543
determiner_noun_agreement_with_adjective_1,0.498
distractor_agreement_relational_noun,0.42995169082125606
distractor_agreement_relative_clause,0.3786127167630058
drop_argument,0.6167076167076168
ellipsis_n_bar_1,0.576
ellipsis_n_bar_2,0.6106014271151886
existential_there_object_raising,0.6776519052523172
existential_there_quantifiers_1,0.9668508287292817
existential_there_quantifiers_2,0.12
existential_there_subject_raising,0.6158868335146899
expletive_it_object_raising,0.6717850287907869
inchoative,0.5984943538268507
intransitive,0.6758893280632411
irregular_past_participle_adjectives,0.892
irregular_past_participle_verbs,0.923
irregular_plural_subject_verb_agreement_1,0.5480480480480481
irregular_plural_subject_verb_agreement_2,0.588
left_branch_island_echo_question,0.754
left_branch_island_simple_question,0.53
npi_present_1,0.433
npi_present_2,0.377
only_npi_licensor_present,0.671
only_npi_scope,0.498
passive_1,0.42936596218020023
passive_2,0.47676991150442477
principle_A_c_command,0.387
principle_A_case_1,1.0
principle_A_case_2,0.7326633165829146
principle_A_domain_1,0.992
principle_A_domain_2,0.578
principle_A_domain_3,0.595
principle_A_reconstruction,0.16984924623115577
regular_plural_subject_verb_agreement_1,0.7300944669365722
regular_plural_subject_verb_agreement_2,0.498
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.155
sentential_subject_island,0.394
tough_vs_raising_1,0.5449500554938956
tough_vs_raising_2,0.48623853211009177
transitive,0.5798898071625345
wh_island,0.751
wh_questions_object_gap,0.6302521008403361
wh_questions_subject_gap,0.8677685950413223
wh_questions_subject_gap_long_distance,0.983
wh_vs_that_no_gap,0.8832116788321168
wh_vs_that_no_gap_long_distance,0.992
wh_vs_that_with_gap,0.07608695652173914
wh_vs_that_with_gap_long_distance,0.014
