,epoch-1
adjunct_island,0.584
anaphor_gender_agreement,0.566
anaphor_number_agreement,0.748
animate_subject_passive,0.545
animate_subject_trans,0.7098039215686275
causative,0.5836776859504132
complex_NP_island,0.553
coordinate_structure_constraint_complex_left_branch,0.308
coordinate_structure_constraint_object_extraction,0.717948717948718
determiner_noun_agreement_1,0.489
determiner_noun_agreement_irregular_1,0.464
determiner_noun_agreement_with_adj_irregular_1,0.52
determiner_noun_agreement_with_adjective_1,0.508
distractor_agreement_relational_noun,0.4750402576489533
distractor_agreement_relative_clause,0.3786127167630058
drop_argument,0.6732186732186732
ellipsis_n_bar_1,0.617
ellipsis_n_bar_2,0.6625891946992865
existential_there_object_raising,0.6694129763130793
existential_there_quantifiers_1,0.7237569060773481
existential_there_quantifiers_2,0.081
existential_there_subject_raising,0.515778019586507
expletive_it_object_raising,0.6967370441458733
inchoative,0.6549560853199499
intransitive,0.6976284584980237
irregular_past_participle_adjectives,0.518
irregular_past_participle_verbs,0.925
irregular_plural_subject_verb_agreement_1,0.545045045045045
irregular_plural_subject_verb_agreement_2,0.535
left_branch_island_echo_question,0.692
left_branch_island_simple_question,0.357
npi_present_1,0.431
npi_present_2,0.541
only_npi_licensor_present,0.927
only_npi_scope,0.488
passive_1,0.44938820912124583
passive_2,0.42367256637168144
principle_A_c_command,0.383
principle_A_case_1,1.0
principle_A_case_2,0.6914572864321608
principle_A_domain_1,0.995
principle_A_domain_2,0.688
principle_A_domain_3,0.518
principle_A_reconstruction,0.18693467336683417
regular_plural_subject_verb_agreement_1,0.7314439946018894
regular_plural_subject_verb_agreement_2,0.471
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.418
sentential_subject_island,0.488
tough_vs_raising_1,0.4794672586015538
tough_vs_raising_2,0.551605504587156
transitive,0.5385674931129476
wh_island,0.446
wh_questions_object_gap,0.5546218487394958
wh_questions_subject_gap,0.9008264462809917
wh_questions_subject_gap_long_distance,0.989
wh_vs_that_no_gap,0.927007299270073
wh_vs_that_no_gap_long_distance,0.993
wh_vs_that_with_gap,0.10869565217391304
wh_vs_that_with_gap_long_distance,0.013
