,epoch-1
adjunct_island,0.519
anaphor_gender_agreement,0.431
anaphor_number_agreement,0.743
animate_subject_passive,0.463
animate_subject_trans,0.7294117647058823
causative,0.6621900826446281
complex_NP_island,0.528
coordinate_structure_constraint_complex_left_branch,0.223
coordinate_structure_constraint_object_extraction,0.7371794871794872
determiner_noun_agreement_1,0.5
determiner_noun_agreement_irregular_1,0.489
determiner_noun_agreement_with_adj_irregular_1,0.552
determiner_noun_agreement_with_adjective_1,0.492
distractor_agreement_relational_noun,0.4331723027375201
distractor_agreement_relative_clause,0.3627167630057804
drop_argument,0.6683046683046683
ellipsis_n_bar_1,0.493
ellipsis_n_bar_2,0.7217125382262997
existential_there_object_raising,0.6611740473738414
existential_there_quantifiers_1,0.6685082872928176
existential_there_quantifiers_2,0.114
existential_there_subject_raising,0.5103373231773667
expletive_it_object_raising,0.6103646833013435
inchoative,0.6725219573400251
intransitive,0.7154150197628458
irregular_past_participle_adjectives,0.647
irregular_past_participle_verbs,0.815
irregular_plural_subject_verb_agreement_1,0.545045045045045
irregular_plural_subject_verb_agreement_2,0.532
left_branch_island_echo_question,0.709
left_branch_island_simple_question,0.257
npi_present_1,0.466
npi_present_2,0.551
only_npi_licensor_present,0.968
only_npi_scope,0.431
passive_1,0.42269187986651835
passive_2,0.4081858407079646
principle_A_c_command,0.327
principle_A_case_1,1.0
principle_A_case_2,0.7165829145728643
principle_A_domain_1,0.99
principle_A_domain_2,0.763
principle_A_domain_3,0.535
principle_A_reconstruction,0.19698492462311556
regular_plural_subject_verb_agreement_1,0.6882591093117408
regular_plural_subject_verb_agreement_2,0.531
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.306
sentential_subject_island,0.498
tough_vs_raising_1,0.4872364039955605
tough_vs_raising_2,0.5229357798165137
transitive,0.5426997245179064
wh_island,0.662
wh_questions_object_gap,0.6890756302521008
wh_questions_subject_gap,0.9669421487603306
wh_questions_subject_gap_long_distance,0.991
wh_vs_that_no_gap,0.9927007299270073
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.010869565217391304
wh_vs_that_with_gap_long_distance,0.002
