,epoch-10
adjunct_island,0.757
anaphor_gender_agreement,0.696
anaphor_number_agreement,0.888
animate_subject_passive,0.681
animate_subject_trans,0.7490196078431373
causative,0.7107438016528925
complex_NP_island,0.396
coordinate_structure_constraint_complex_left_branch,0.433
coordinate_structure_constraint_object_extraction,0.4935897435897436
determiner_noun_agreement_1,0.951
determiner_noun_agreement_irregular_1,0.864
determiner_noun_agreement_with_adj_irregular_1,0.829
determiner_noun_agreement_with_adjective_1,0.911
distractor_agreement_relational_noun,0.6328502415458938
distractor_agreement_relative_clause,0.41763005780346824
drop_argument,0.6388206388206388
ellipsis_n_bar_1,0.573
ellipsis_n_bar_2,0.7686034658511722
existential_there_object_raising,0.8105046343975283
existential_there_quantifiers_1,0.7292817679558011
existential_there_quantifiers_2,0.715
existential_there_subject_raising,0.5201305767138193
expletive_it_object_raising,0.6986564299424184
inchoative,0.6336260978670013
intransitive,0.7154150197628458
irregular_past_participle_adjectives,0.655
irregular_past_participle_verbs,0.748
irregular_plural_subject_verb_agreement_1,0.7057057057057057
irregular_plural_subject_verb_agreement_2,0.764
left_branch_island_echo_question,0.528
left_branch_island_simple_question,0.467
npi_present_1,0.542
npi_present_2,0.532
only_npi_licensor_present,0.475
only_npi_scope,0.482
passive_1,0.6473859844271412
passive_2,0.6227876106194691
principle_A_c_command,0.422
principle_A_case_1,0.994
principle_A_case_2,0.8532663316582915
principle_A_domain_1,0.986
principle_A_domain_2,0.845
principle_A_domain_3,0.549
principle_A_reconstruction,0.15979899497487438
regular_plural_subject_verb_agreement_1,0.728744939271255
regular_plural_subject_verb_agreement_2,0.725
sentential_negation_npi_licensor_present,0.86
sentential_negation_npi_scope,0.175
sentential_subject_island,0.386
tough_vs_raising_1,0.4506104328523862
tough_vs_raising_2,0.6880733944954128
transitive,0.6239669421487604
wh_island,0.517
wh_questions_object_gap,0.5378151260504201
wh_questions_subject_gap,0.9090909090909091
wh_questions_subject_gap_long_distance,0.903
wh_vs_that_no_gap,0.9051094890510949
wh_vs_that_no_gap_long_distance,0.955
wh_vs_that_with_gap,0.30434782608695654
wh_vs_that_with_gap_long_distance,0.086
