,epoch-3
adjunct_island,0.807
anaphor_gender_agreement,0.592
anaphor_number_agreement,0.817
animate_subject_passive,0.581
animate_subject_trans,0.7411764705882353
causative,0.6022727272727273
complex_NP_island,0.452
coordinate_structure_constraint_complex_left_branch,0.447
coordinate_structure_constraint_object_extraction,0.33974358974358976
determiner_noun_agreement_1,0.508
determiner_noun_agreement_irregular_1,0.462
determiner_noun_agreement_with_adj_irregular_1,0.546
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.499194847020934
distractor_agreement_relative_clause,0.44942196531791906
drop_argument,0.6240786240786241
ellipsis_n_bar_1,0.421
ellipsis_n_bar_2,0.764525993883792
existential_there_object_raising,0.7085478887744593
existential_there_quantifiers_1,0.44751381215469616
existential_there_quantifiers_2,0.267
existential_there_subject_raising,0.5941240478781284
expletive_it_object_raising,0.6621880998080614
inchoative,0.6562107904642409
intransitive,0.7252964426877471
irregular_past_participle_adjectives,0.245
irregular_past_participle_verbs,0.841
irregular_plural_subject_verb_agreement_1,0.5435435435435435
irregular_plural_subject_verb_agreement_2,0.539
left_branch_island_echo_question,0.545
left_branch_island_simple_question,0.284
npi_present_1,0.415
npi_present_2,0.39
only_npi_licensor_present,0.896
only_npi_scope,0.61
passive_1,0.4382647385984427
passive_2,0.3915929203539823
principle_A_c_command,0.37
principle_A_case_1,0.998
principle_A_case_2,0.6532663316582915
principle_A_domain_1,1.0
principle_A_domain_2,0.87
principle_A_domain_3,0.543
principle_A_reconstruction,0.19497487437185929
regular_plural_subject_verb_agreement_1,0.6923076923076923
regular_plural_subject_verb_agreement_2,0.551
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.343
sentential_subject_island,0.383
tough_vs_raising_1,0.4594894561598224
tough_vs_raising_2,0.555045871559633
transitive,0.4793388429752066
wh_island,0.659
wh_questions_object_gap,0.773109243697479
wh_questions_subject_gap,0.9173553719008265
wh_questions_subject_gap_long_distance,0.88
wh_vs_that_no_gap,0.9854014598540146
wh_vs_that_no_gap_long_distance,0.986
wh_vs_that_with_gap,0.03260869565217391
wh_vs_that_with_gap_long_distance,0.015
