,epoch-2
adjunct_island,0.766
anaphor_gender_agreement,0.66
anaphor_number_agreement,0.782
animate_subject_passive,0.603
animate_subject_trans,0.7333333333333333
causative,0.5557851239669421
complex_NP_island,0.452
coordinate_structure_constraint_complex_left_branch,0.367
coordinate_structure_constraint_object_extraction,0.28846153846153844
determiner_noun_agreement_1,0.512
determiner_noun_agreement_irregular_1,0.474
determiner_noun_agreement_with_adj_irregular_1,0.537
determiner_noun_agreement_with_adjective_1,0.506
distractor_agreement_relational_noun,0.5040257648953301
distractor_agreement_relative_clause,0.44653179190751446
drop_argument,0.6437346437346437
ellipsis_n_bar_1,0.472
ellipsis_n_bar_2,0.7033639143730887
existential_there_object_raising,0.7106076210092688
existential_there_quantifiers_1,0.5414364640883977
existential_there_quantifiers_2,0.215
existential_there_subject_raising,0.5560391730141458
expletive_it_object_raising,0.6794625719769674
inchoative,0.6624843161856964
intransitive,0.741106719367589
irregular_past_participle_adjectives,0.206
irregular_past_participle_verbs,0.857
irregular_plural_subject_verb_agreement_1,0.521021021021021
irregular_plural_subject_verb_agreement_2,0.503
left_branch_island_echo_question,0.553
left_branch_island_simple_question,0.267
npi_present_1,0.448
npi_present_2,0.435
only_npi_licensor_present,0.58
only_npi_scope,0.538
passive_1,0.4838709677419355
passive_2,0.39601769911504425
principle_A_c_command,0.402
principle_A_case_1,1.0
principle_A_case_2,0.549748743718593
principle_A_domain_1,0.998
principle_A_domain_2,0.826
principle_A_domain_3,0.545
principle_A_reconstruction,0.22311557788944725
regular_plural_subject_verb_agreement_1,0.659919028340081
regular_plural_subject_verb_agreement_2,0.522
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.415
sentential_subject_island,0.384
tough_vs_raising_1,0.49944506104328523
tough_vs_raising_2,0.5103211009174312
transitive,0.509641873278237
wh_island,0.703
wh_questions_object_gap,0.7983193277310925
wh_questions_subject_gap,0.9504132231404959
wh_questions_subject_gap_long_distance,0.907
wh_vs_that_no_gap,0.9854014598540146
wh_vs_that_no_gap_long_distance,0.993
wh_vs_that_with_gap,0.03260869565217391
wh_vs_that_with_gap_long_distance,0.011
